Day,Weather,PricePerGlass,SignsMade,GlassesMade,GlassesSold,Profit,Assets,Storm,StreetCrewWorking,StreetCrewThirsty,WeatherFactor,ChanceOfRain,BaseDemand,SignBenefit,DemandMultiplier,AdjUnits,CostPerGlass,CostPerSign,Income,Expenses
170,Sunny,6,2,115,64,-2.21,-356.47,False,False,False,1.0,0,39.6,0.6321205588285577,1.6321205588285577,64,5,0.15,3.84,6.05
171,Sunny,10,6,12,12,-0.30000000000000004,-356.77000000000004,False,False,False,1.0,0,30.0,0.950212931632136,1.950212931632136,58,5,0.15,1.2,1.5
172,Cloudy,0,0,124,0,-6.2,-362.97,True,False,False,0.6,40,54.0,0.0,0.6,0,5,0.15,0.0,6.2
173,Cloudy,2,4,5,5,-0.75,-363.72,False,False,False,0.30000000000000004,70,49.2,0.8646647167633873,0.5593994150290162,27,5,0.15,0.1,0.85
174,Sunny,8,9,73,69,0.5199999999999996,-363.20000000000005,False,False,False,1.0,0,34.8,0.9888910034617577,1.9888910034617577,69,5,0.15,5.52,5.0
175,Cloudy,2,8,139,68,-6.79,-369.99000000000007,False,False,False,0.7,30,49.2,0.9816843611112658,1.387179052777886,68,5,0.15,1.36,8.15
176,Sunny,9,7,60,60,1.3500000000000005,-368.64000000000004,False,False,False,1.0,0,32.4,0.9698026165776815,1.9698026165776814,63,5,0.15,5.4,4.05
177,Sunny,0,7,4,4,-1.25,-369.89000000000004,False,False,False,1.0,0,54.0,0.9698026165776815,1.9698026165776814,106,5,0.15,0.0,1.25
178,Sunny,1,5,11,11,-1.19,-371.08000000000004,False,False,True,1.0,0,51.6,0.9179150013761012,1.9179150013761013,98,5,0.15,0.11,1.3
179,Hot,11,7,100,97,4.62,-366.46000000000004,False,False,False,2.0,0,24.793388429752067,0.9698026165776815,3.939605233155363,97,5,0.15,10.67,6.05
180,Sunny,13,4,70,33,0.1900000000000004,-366.27000000000004,False,False,False,1.0,0,17.75147928994083,0.8646647167633873,1.8646647167633872,33,5,0.15,4.29,4.1
181,Hot,1,7,60,60,-3.4499999999999997,-369.72,False,False,False,2.0,0,51.6,0.9698026165776815,3.939605233155363,203,5,0.15,0.6,4.05
182,Hot,9,0,87,64,1.4100000000000001,-368.31,False,False,False,2.0,0,32.4,0.0,2.0,64,5,0.15,5.76,4.35
183,Hot,1,3,71,71,-3.29,-371.6,False,False,False,2.0,0,51.6,0.7768698398515702,3.55373967970314,183,5,0.15,0.71,4.0
184,Sunny,3,2,35,35,-0.9999999999999998,-372.6,False,False,False,1.0,0,46.8,0.6321205588285577,1.6321205588285577,76,5,0.15,1.05,2.05
185,Hot,11,2,141,80,1.450000000000001,-371.15000000000003,False,False,False,2.0,0,24.793388429752067,0.6321205588285577,3.2642411176571153,80,5,0.15,8.8,7.35
186,Sunny,4,1,135,61,-4.460000000000001,-375.61,False,False,False,1.0,0,44.4,0.3934693402873666,1.3934693402873666,61,5,0.15,2.44,6.9
187,Hot,1,6,106,106,-5.139999999999999,-380.75,False,False,False,2.0,0,51.6,0.950212931632136,3.900425863264272,201,5,0.15,1.06,6.199999999999999
188,Sunny,1,7,100,100,-5.05,-385.8,False,False,False,1.0,0,51.6,0.9698026165776815,1.9698026165776814,101,5,0.15,1.0,6.05
189,Sunny,12,6,144,40,-3.3,-389.1,False,False,False,1.0,0,20.833333333333332,0.950212931632136,1.950212931632136,40,5,0.15,4.8,8.1
190,Sunny,0,6,82,82,-5.0,-394.1,False,False,False,1.0,0,54.0,0.950212931632136,1.950212931632136,105,5,0.15,0.0,5.0
191,Sunny,6,1,94,55,-1.5500000000000007,-395.65000000000003,False,False,False,1.0,0,39.6,0.3934693402873666,1.3934693402873666,55,5,0.15,3.3,4.8500000000000005
192,Hot,8,1,59,59,1.6199999999999997,-394.03000000000003,False,False,False,2.0,0,34.8,0.3934693402873666,2.786938680574733,96,5,0.15,4.72,3.1
193,Sunny,7,9,133,73,-2.8899999999999997,-396.92,False,False,False,1.0,0,37.2,0.9888910034617577,1.9888910034617577,73,5,0.15,5.11,8.0
194,Sunny,1,7,45,45,-2.8499999999999996,-399.77000000000004,False,False,False,1.0,0,51.6,0.9698026165776815,1.9698026165776814,101,5,0.15,0.45,3.3
195,Hot,3,1,110,110,-2.3500000000000005,-402.12000000000006,False,False,False,2.0,0,46.8,0.3934693402873666,2.786938680574733,130,5,0.15,3.3,5.65
196,Sunny,7,2,74,60,0.20000000000000018,-401.9200000000001,False,False,False,1.0,0,37.2,0.6321205588285577,1.6321205588285577,60,5,0.15,4.2,4.0
197,Sunny,13,6,62,34,0.41999999999999993,-401.50000000000006,False,False,False,1.0,0,17.75147928994083,0.950212931632136,1.950212931632136,34,5,0.15,4.42,4.0
198,Sunny,3,0,28,28,-0.5599999999999999,-402.06000000000006,False,False,False,1.0,0,46.8,0.0,1.0,46,5,0.15,0.84,1.4
199,Sunny,11,4,3,3,-0.42,-402.4800000000001,False,False,True,1.0,0,24.793388429752067,0.8646647167633873,1.8646647167633872,46,5,0.15,0.33,0.75
200,Sunny,13,2,145,28,-3.9099999999999997,-406.3900000000001,False,False,False,1.0,0,17.75147928994083,0.6321205588285577,1.6321205588285577,28,5,0.15,3.64,7.55
201,Sunny,4,6,59,59,-1.4900000000000002,-407.8800000000001,False,False,False,1.0,0,44.4,0.950212931632136,1.950212931632136,86,5,0.15,2.36,3.85
202,Hot,12,1,58,58,3.91,-403.9700000000001,False,False,False,2.0,0,20.833333333333332,0.3934693402873666,2.786938680574733,58,5,0.15,6.96,3.05
203,Sunny,1,5,149,98,-7.219999999999999,-411.19000000000005,False,False,False,1.0,0,51.6,0.9179150013761012,1.9179150013761013,98,5,0.15,0.98,8.2
204,Hot,7,5,121,121,1.6700000000000008,-409.52000000000004,False,False,False,2.0,0,37.2,0.9179150013761012,3.8358300027522025,142,5,0.15,8.47,6.8
205,Sunny,10,3,65,53,1.5999999999999996,-407.92,False,False,False,1.0,0,30.0,0.7768698398515702,1.77686983985157,53,5,0.15,5.3,3.7
206,Sunny,11,0,10,0,-0.5,-408.42,False,True,False,0.1,0,24.793388429752067,0.0,0.1,0,5,0.15,0.0,0.5
207,Sunny,13,0,64,17,-0.9900000000000002,-409.41,False,False,False,1.0,0,17.75147928994083,0.0,1.0,17,5,0.15,2.21,3.2
208,Sunny,11,0,3,0,-0.15,-409.56,False,True,False,0.1,0,24.793388429752067,0.0,0.1,0,5,0.15,0.0,0.15
209,Sunny,6,7,87,78,-0.7199999999999998,-410.28000000000003,False,False,False,1.0,0,39.6,0.9698026165776815,1.9698026165776814,78,5,0.15,4.68,5.3999999999999995
210,Sunny,6,8,148,78,-3.92,-414.20000000000005,False,False,False,1.0,0,39.6,0.9816843611112658,1.9816843611112658,78,5,0.15,4.68,8.6
211,Sunny,11,4,135,0,-7.35,-421.55000000000007,False,True,False,0.1,0,24.793388429752067,0.8646647167633873,0.18646647167633873,0,5,0.15,0.0,7.35
212,Sunny,5,2,28,28,-0.30000000000000004,-421.8500000000001,False,False,False,1.0,0,42.0,0.6321205588285577,1.6321205588285577,68,5,0.15,1.4,1.7
213,Sunny,0,0,114,54,-5.7,-427.55000000000007,False,False,False,1.0,0,54.0,0.0,1.0,54,5,0.15,0.0,5.7
214,Hot,2,4,45,45,-1.9500000000000002,-429.50000000000006,False,False,False,2.0,0,49.2,0.8646647167633873,3.7293294335267744,183,5,0.15,0.9,2.85
215,Hot,0,1,65,65,-3.4,-432.90000000000003,False,False,False,2.0,0,54.0,0.3934693402873666,2.786938680574733,150,5,0.15,0.0,3.4
216,Sunny,11,6,86,48,0.08000000000000096,-432.82000000000005,False,False,False,1.0,0,24.793388429752067,0.950212931632136,1.950212931632136,48,5,0.15,5.28,5.199999999999999
217,Sunny,12,9,121,41,-2.4799999999999995,-435.30000000000007,False,False,False,1.0,0,20.833333333333332,0.9888910034617577,1.9888910034617577,41,5,0.15,4.92,7.3999999999999995
218,Sunny,10,3,51,51,2.0999999999999996,-433.20000000000005,False,False,False,1.0,0,30.0,0.7768698398515702,1.77686983985157,53,5,0.15,5.1,3.0
219,Sunny,0,7,78,78,-4.95,-438.15000000000003,False,False,False,1.0,0,54.0,0.9698026165776815,1.9698026165776814,106,5,0.15,0.0,4.95
220,Cloudy,9,8,32,0,-2.8,-440.95000000000005,True,False,False,0.7,30,32.4,0.9816843611112658,1.387179052777886,0,5,0.15,0.0,2.8
221,Hot,6,0,22,22,0.21999999999999997,-440.73,False,False,False,2.0,0,39.6,0.0,2.0,79,5,0.15,1.32,1.1
222,Sunny,0,7,38,38,-2.95,-443.68,False,False,False,1.0,0,54.0,0.9698026165776815,1.9698026165776814,106,5,0.15,0.0,2.95
223,Sunny,8,4,145,64,-2.7299999999999995,-446.41,False,False,False,1.0,0,34.8,0.8646647167633873,1.8646647167633872,64,5,0.15,5.12,7.85
224,Sunny,13,5,101,0,-5.8,-452.21000000000004,False,True,False,0.1,0,17.75147928994083,0.9179150013761012,0.19179150013761015,0,5,0.15,0.0,5.8
225,Cloudy,11,0,22,0,-1.1,-453.31000000000006,True,False,False,0.6,40,24.793388429752067,0.0,0.6,0,5,0.15,0.0,1.1
226,Sunny,3,2,69,0,-3.75,-457.06000000000006,False,True,False,0.1,0,46.8,0.6321205588285577,0.16321205588285578,0,5,0.15,0.0,3.75
227,Sunny,0,0,37,37,-1.85,-458.9100000000001,False,False,True,1.0,0,54.0,0.0,1.0,54,5,0.15,0.0,1.85
228,Hot,0,1,132,132,-6.75,-465.6600000000001,False,False,False,2.0,0,54.0,0.3934693402873666,2.786938680574733,150,5,0.15,0.0,6.75
229,Cloudy,8,5,138,33,-5.01,-470.6700000000001,False,False,False,0.5,50,34.8,0.9179150013761012,0.9589575006880506,33,5,0.15,2.64,7.65
230,Sunny,8,3,7,7,-0.23999999999999988,-470.9100000000001,False,False,False,1.0,0,34.8,0.7768698398515702,1.77686983985157,61,5,0.15,0.56,0.7999999999999999
231,Hot,1,3,77,77,-3.53,-474.44000000000005,False,False,False,2.0,0,51.6,0.7768698398515702,3.55373967970314,183,5,0.15,0.77,4.3
232,Cloudy,12,1,72,14,-2.0700000000000003,-476.51000000000005,False,False,False,0.5,50,20.833333333333332,0.3934693402873666,0.6967346701436833,14,5,0.15,1.68,3.75
233,Sunny,1,8,145,102,-7.43,-483.94000000000005,False,False,False,1.0,0,51.6,0.9816843611112658,1.9816843611112658,102,5,0.15,1.02,8.45
234,Sunny,3,2,122,76,-4.119999999999999,-488.06000000000006,False,False,False,1.0,0,46.8,0.6321205588285577,1.6321205588285577,76,5,0.15,2.28,6.3999999999999995
235,Hot,3,6,42,42,-1.74,-489.80000000000007,False,False,False,2.0,0,46.8,0.950212931632136,3.900425863264272,182,5,0.15,1.26,3.0
236,Sunny,2,6,0,0,-0.8999999999999999,-490.70000000000005,False,False,False,1.0,0,49.2,0.950212931632136,1.950212931632136,95,5,0.15,0.0,0.8999999999999999
237,Sunny,3,3,58,58,-1.6099999999999997,-492.31000000000006,False,False,False,1.0,0,46.8,0.7768698398515702,1.77686983985157,83,5,0.15,1.74,3.3499999999999996
238,Sunny,5,2,120,0,-6.3,-498.61000000000007,False,True,False,0.1,0,42.0,0.6321205588285577,0.16321205588285578,0,5,0.15,0.0,6.3
239,Sunny,12,6,148,0,-8.3,-506.9100000000001,False,True,False,0.1,0,20.833333333333332,0.950212931632136,0.1950212931632136,0,5,0.15,0.0,8.3
240,Sunny,6,9,13,0,-2.0,-508.9100000000001,False,True,False,0.1,0,39.6,0.9888910034617577,0.1988891003461758,0,5,0.15,0.0,2.0
241,Sunny,1,9,91,91,-4.989999999999999,-513.9000000000001,False,False,False,1.0,0,51.6,0.9888910034617577,1.9888910034617577,102,5,0.15,0.91,5.8999999999999995
242,Sunny,11,2,112,40,-1.4999999999999991,-515.4000000000001,False,False,False,1.0,0,24.793388429752067,0.6321205588285577,1.6321205588285577,40,5,0.15,4.4,5.8999999999999995
243,Sunny,5,6,13,13,-0.8999999999999998,-516.3000000000001,False,False,False,1.0,0,42.0,0.950212931632136,1.950212931632136,81,5,0.15,0.65,1.5499999999999998
244,Sunny,1,9,91,91,-4.989999999999999,-521.2900000000001,False,False,False,1.0,0,51.6,0.9888910034617577,1.9888910034617577,102,5,0.15,0.91,5.8999999999999995
245,Sunny,0,3,17,17,-1.2999999999999998,-522.59,False,False,False,1.0,0,54.0,0.7768698398515702,1.77686983985157,95,5,0.15,0.0,1.2999999999999998
246,Hot,7,9,106,106,0.7700000000000005,-521.82,False,False,False,2.0,0,37.2,0.9888910034617577,3.9777820069235155,147,5,0.15,7.42,6.6499999999999995
247,Cloudy,10,2,50,14,-1.4,-523.22,False,False,False,0.30000000000000004,70,30.0,0.6321205588285577,0.4896361676485674,14,5,0.15,1.4,2.8
248,Sunny,12,7,8,8,-0.4900000000000002,-523.71,False,False,False,1.0,0,20.833333333333332,0.9698026165776815,1.9698026165776814,41,5,0.15,0.96,1.4500000000000002
249,Cloudy,2,6,86,57,-4.06,-527.77,False,False,False,0.6,40,49.2,0.950212931632136,1.1701277589792816,57,5,0.15,1.14,5.199999999999999
250,Sunny,13,2,32,28,1.74,-526.03,False,False,False,1.0,0,17.75147928994083,0.6321205588285577,1.6321205588285577,28,5,0.15,3.64,1.9000000000000001
251,Cloudy,6,3,142,49,-4.609999999999999,-530.64,False,False,False,0.7,30,39.6,0.7768698398515702,1.243808887896099,49,5,0.15,2.94,7.55
252,Sunny,10,9,51,51,1.2000000000000002,-529.4399999999999,False,False,False,1.0,0,30.0,0.9888910034617577,1.9888910034617577,59,5,0.15,5.1,3.8999999999999995
253,Sunny,2,5,136,0,-7.55,-536.9899999999999,False,True,False,0.1,0,49.2,0.9179150013761012,0.19179150013761015,0,5,0.15,0.0,7.55
254,Sunny,0,4,82,82,-4.699999999999999,-541.6899999999999,False,False,False,1.0,0,54.0,0.8646647167633873,1.8646647167633872,100,5,0.15,0.0,4.699999999999999
255,Cloudy,3,8,116,64,-5.08,-546.77,False,False,False,0.7,30,46.8,0.9816843611112658,1.387179052777886,64,5,0.15,1.92,7.0
256,Cloudy,8,5,80,0,-4.75,-551.52,True,False,False,0.7,30,34.8,0.9179150013761012,1.3425405009632707,0,5,0.15,0.0,4.75
257,Sunny,11,2,139,40,-2.8499999999999996,-554.37,False,False,False,1.0,0,24.793388429752067,0.6321205588285577,1.6321205588285577,40,5,0.15,4.4,7.25
258,Cloudy,6,9,110,23,-5.47,-559.84,False,False,False,0.30000000000000004,70,39.6,0.9888910034617577,0.5966673010385274,23,5,0.15,1.38,6.85
259,Cloudy,13,5,108,20,-3.5500000000000003,-563.39,False,False,False,0.6,40,17.75147928994083,0.9179150013761012,1.1507490008256607,20,5,0.15,2.6,6.15
260,Sunny,9,0,31,31,1.24,-562.15,False,False,False,1.0,0,32.4,0.0,1.0,32,5,0.15,2.79,1.55
261,Sunny,13,8,11,11,-0.32000000000000006,-562.47,False,False,False,1.0,0,17.75147928994083,0.9816843611112658,1.9816843611112658,35,5,0.15,1.43,1.75
262,Sunny,3,8,138,92,-5.34,-567.8100000000001,False,False,False,1.0,0,46.8,0.9816843611112658,1.9816843611112658,92,5,0.15,2.76,8.1
263,Sunny,3,2,99,76,-2.97,-570.7800000000001,False,False,False,1.0,0,46.8,0.6321205588285577,1.6321205588285577,76,5,0.15,2.28,5.25
264,Sunny,3,4,47,47,-1.5400000000000003,-572.32,False,False,False,1.0,0,46.8,0.8646647167633873,1.8646647167633872,87,5,0.15,1.41,2.95
265,Sunny,8,6,107,67,-0.8899999999999997,-573.21,False,False,False,1.0,0,34.8,0.950212931632136,1.950212931632136,67,5,0.15,5.36,6.25
266,Sunny,1,6,69,69,-3.6599999999999997,-576.87,False,False,True,1.0,0,51.6,0.950212931632136,1.950212931632136,100,5,0.15,0.69,4.35
267,Sunny,8,7,66,66,0.9300000000000006,-575.94,False,False,False,1.0,0,34.8,0.9698026165776815,1.9698026165776814,68,5,0.15,5.28,4.35
268,Sunny,1,1,52,52,-2.23,-578.1700000000001,False,False,False,1.0,0,51.6,0.3934693402873666,1.3934693402873666,71,5,0.15,0.52,2.75
269,Sunny,5,2,149,0,-7.75,-585.9200000000001,False,True,False,0.1,0,42.0,0.6321205588285577,0.16321205588285578,0,5,0.15,0.0,7.75
270,Hot,0,7,99,99,-6.0,-591.9200000000001,False,False,False,2.0,0,54.0,0.9698026165776815,3.939605233155363,212,5,0.15,0.0,6.0
271,Cloudy,5,4,86,23,-3.7499999999999996,-595.6700000000001,False,False,False,0.30000000000000004,70,42.0,0.8646647167633873,0.5593994150290162,23,5,0.15,1.15,4.8999999999999995
272,Hot,8,9,17,17,-0.8399999999999996,-596.5100000000001,False,False,False,2.0,0,34.8,0.9888910034617577,3.9777820069235155,138,5,0.15,1.36,2.1999999999999997
273,Sunny,10,4,104,55,-0.2999999999999998,-596.8100000000001,False,False,False,1.0,0,30.0,0.8646647167633873,1.8646647167633872,55,5,0.15,5.5,5.8
274,Sunny,6,3,20,0,-1.45,-598.2600000000001,False,True,False,0.1,0,39.6,0.7768698398515702,0.17768698398515703,0,5,0.15,0.0,1.45
275,Sunny,7,1,119,51,-2.5300000000000007,-600.7900000000001,False,False,False,1.0,0,37.2,0.3934693402873666,1.3934693402873666,51,5,0.15,3.57,6.1000000000000005
276,Sunny,13,6,0,0,-0.8999999999999999,-601.69,False,True,False,0.1,0,17.75147928994083,0.950212931632136,0.1950212931632136,0,5,0.15,0.0,0.8999999999999999
277,Hot,0,6,76,76,-4.699999999999999,-606.3900000000001,False,False,False,2.0,0,54.0,0.950212931632136,3.900425863264272,210,5,0.15,0.0,4.699999999999999
278,Sunny,0,9,43,0,-3.5,-609.8900000000001,False,True,False,0.1,0,54.0,0.9888910034617577,0.1988891003461758,0,5,0.15,0.0,3.5
279,Sunny,7,9,135,73,-2.9899999999999993,-612.8800000000001,False,False,False,1.0,0,37.2,0.9888910034617577,1.9888910034617577,73,5,0.15,5.11,8.1
280,Sunny,7,8,13,13,-0.9400000000000001,-613.8200000000002,False,False,False,1.0,0,37.2,0.9816843611112658,1.9816843611112658,73,5,0.15,0.91,1.85
281,Sunny,12,4,43,38,1.8099999999999996,-612.0100000000002,False,False,False,1.0,0,20.833333333333332,0.8646647167633873,1.8646647167633872,38,5,0.15,4.56,2.75
282,Cloudy,10,5,19,19,0.19999999999999996,-611.8100000000002,False,False,False,0.7,30,30.0,0.9179150013761012,1.3425405009632707,40,5,0.15,1.9,1.7
283,Cloudy,13,8,60,0,-4.2,-616.0100000000002,True,False,False,0.5,50,17.75147928994083,0.9816843611112658,0.9908421805556329,0,5,0.15,0.0,4.2
284,Sunny,7,5,112,71,-1.38,-617.3900000000002,False,False,False,1.0,0,37.2,0.9179150013761012,1.9179150013761013,71,5,0.15,4.97,6.35
285,Hot,1,5,83,83,-4.07,-621.4600000000003,False,False,False,2.0,0,51.6,0.9179150013761012,3.8358300027522025,197,5,0.15,0.83,4.9
286,Cloudy,2,3,43,43,-1.7399999999999998,-623.2000000000003,False,False,False,0.5,50,49.2,0.7768698398515702,0.888434919925785,43,5,0.15,0.86,2.5999999999999996
287,Hot,1,7,95,95,-4.85,-628.0500000000003,False,False,False,2.0,0,51.6,0.9698026165776815,3.939605233155363,203,5,0.15,0.95,5.8
288,Cloudy,0,3,119,47,-6.4,-634.4500000000003,False,False,False,0.5,50,54.0,0.7768698398515702,0.888434919925785,47,5,0.15,0.0,6.4
289,Sunny,4,9,4,4,-1.39,-635.8400000000003,False,False,False,1.0,0,44.4,0.9888910034617577,1.9888910034617577,88,5,0.15,0.16,1.5499999999999998
290,Sunny,7,1,83,51,-0.7300000000000009,-636.5700000000003,False,False,False,1.0,0,37.2,0.3934693402873666,1.3934693402873666,51,5,0.15,3.57,4.300000000000001
291,Hot,5,2,102,102,-0.2999999999999998,-636.8700000000002,False,False,False,2.0,0,42.0,0.6321205588285577,3.2642411176571153,137,5,0.15,5.1,5.3999999999999995
292,Hot,4,2,30,30,-0.6000000000000001,-637.4700000000003,False,False,False,2.0,0,44.4,0.6321205588285577,3.2642411176571153,144,5,0.15,1.2,1.8
293,Cloudy,13,9,74,0,-5.05,-642.5200000000002,True,False,False,0.5,50,17.75147928994083,0.9888910034617577,0.9944455017308789,0,5,0.15,0.0,5.05
294,Sunny,13,4,33,33,2.04,-640.4800000000002,False,False,False,1.0,0,17.75147928994083,0.8646647167633873,1.8646647167633872,33,5,0.15,4.29,2.25
295,Sunny,6,1,61,55,0.10000000000000009,-640.3800000000002,False,False,False,1.0,0,39.6,0.3934693402873666,1.3934693402873666,55,5,0.15,3.3,3.1999999999999997
296,Sunny,5,3,52,52,-0.44999999999999973,-640.8300000000003,False,False,False,1.0,0,42.0,0.7768698398515702,1.77686983985157,74,5,0.15,2.6,3.05
297,Sunny,10,9,5,5,-1.0999999999999999,-641.9300000000003,False,False,False,1.0,0,30.0,0.9888910034617577,1.9888910034617577,59,5,0.15,0.5,1.5999999999999999
298,Hot,8,3,54,54,1.17,-640.7600000000003,False,False,False,2.0,0,34.8,0.7768698398515702,3.55373967970314,123,5,0.15,4.32,3.1500000000000004
299,Cloudy,7,6,100,29,-3.8700000000000006,-644.6300000000003,False,False,False,0.4,60,37.2,0.950212931632136,0.7800851726528544,29,5,0.15,2.03,5.9
300,Sunny,1,9,111,102,-5.879999999999999,-650.5100000000003,False,False,False,1.0,0,51.6,0.9888910034617577,1.9888910034617577,102,5,0.15,1.02,6.8999999999999995
301,Cloudy,9,0,134,16,-5.26,-655.7700000000003,False,False,False,0.5,50,32.4,0.0,0.5,16,5,0.15,1.44,6.7
302,Sunny,10,3,127,53,-1.5,-657.2700000000003,False,False,True,1.0,0,30.0,0.7768698398515702,1.77686983985157,53,5,0.15,5.3,6.8
303,Sunny,6,7,143,0,-8.200000000000001,-665.4700000000004,False,True,False,0.1,0,39.6,0.9698026165776815,0.19698026165776816,0,5,0.15,0.0,8.200000000000001
304,Sunny,10,9,50,0,-3.8499999999999996,-669.3200000000004,False,True,False,0.1,0,30.0,0.9888910034617577,0.1988891003461758,0,5,0.15,0.0,3.8499999999999996
305,Sunny,12,3,79,37,0.040000000000000036,-669.2800000000004,False,False,False,1.0,0,20.833333333333332,0.7768698398515702,1.77686983985157,37,5,0.15,4.44,4.4
306,Cloudy,7,2,15,15,0.0,-669.2800000000004,False,False,False,0.30000000000000004,70,37.2,0.6321205588285577,0.4896361676485674,18,5,0.15,1.05,1.05
307,Sunny,1,9,0,0,-1.3499999999999999,-670.6300000000005,False,False,False,1.0,0,51.6,0.9888910034617577,1.9888910034617577,102,5,0.15,0.0,1.3499999999999999
308,Hot,1,5,50,50,-2.75,-673.3800000000005,False,False,False,2.0,0,51.6,0.9179150013761012,3.8358300027522025,197,5,0.15,0.5,3.25
309,Hot,2,9,49,49,-2.82,-676.2000000000005,False,False,False,2.0,0,49.2,0.9888910034617577,3.9777820069235155,195,5,0.15,0.98,3.8
310,Cloudy,2,8,83,58,-4.19,-680.3900000000006,False,False,False,0.6,40,49.2,0.9816843611112658,1.1890106166667593,58,5,0.15,1.16,5.3500000000000005
311,Sunny,10,6,55,55,1.85,-678.5400000000005,False,False,False,1.0,0,30.0,0.950212931632136,1.950212931632136,58,5,0.15,5.5,3.65
312,Sunny,12,2,136,34,-3.0199999999999996,-681.5600000000005,False,False,False,1.0,0,20.833333333333332,0.6321205588285577,1.6321205588285577,34,5,0.15,4.08,7.1
313,Hot,7,9,115,115,0.9500000000000011,-680.6100000000005,False,False,False,2.0,0,37.2,0.9888910034617577,3.9777820069235155,147,5,0.15,8.05,7.1
314,Hot,6,8,73,73,-0.46999999999999975,-681.0800000000005,False,False,False,2.0,0,39.6,0.9816843611112658,3.9633687222225316,156,5,0.15,4.38,4.85
315,Cloudy,9,7,14,14,-0.49,-681.5700000000005,False,False,False,0.30000000000000004,70,32.4,0.9698026165776815,0.5909407849733045,19,5,0.15,1.26,1.75
316,Hot,4,3,26,26,-0.71,-682.2800000000005,False,False,False,2.0,0,44.4,0.7768698398515702,3.55373967970314,157,5,0.15,1.04,1.75
317,Sunny,1,5,13,0,-1.4,-683.6800000000005,False,True,False,0.1,0,51.6,0.9179150013761012,0.19179150013761015,0,5,0.15,0.0,1.4
318,Sunny,0,6,145,105,-8.15,-691.8300000000005,False,False,False,1.0,0,54.0,0.950212931632136,1.950212931632136,105,5,0.15,0.0,8.15
319,Sunny,8,5,112,66,-1.0699999999999994,-692.9000000000005,False,False,False,1.0,0,34.8,0.9179150013761012,1.9179150013761013,66,5,0.15,5.28,6.35
320,Sunny,4,7,145,0,-8.3,-701.2000000000005,False,True,False,0.1,0,44.4,0.9698026165776815,0.19698026165776816,0,5,0.15,0.0,8.3
321,Hot,10,1,101,83,3.1000000000000005,-698.1000000000005,False,False,False,2.0,0,30.0,0.3934693402873666,2.786938680574733,83,5,0.15,8.3,5.2
322,Sunny,9,2,134,0,-7.0,-705.1000000000005,False,True,False,0.1,0,32.4,0.6321205588285577,0.16321205588285578,0,5,0.15,0.0,7.0
323,Sunny,8,4,62,62,1.2599999999999998,-703.8400000000005,False,False,False,1.0,0,34.8,0.8646647167633873,1.8646647167633872,64,5,0.15,4.96,3.7
