Day,Weather,PricePerGlass,SignsMade,GlassesMade,GlassesSold,Profit,Assets,Storm,StreetCrewWorking,StreetCrewThirsty,WeatherFactor,MarketingFactor,DemandMultiplier,AdjDemand,ChanceOfRain,BaseDemand,CostPerGlass,CostPerSign,Income,Expenses
170,Sunny,10,0,44,0,-2.2,68.70000000000002,False,True,False,0.1,1.0,0.1,0,0,30.0,5,0.15,0.0,2.2
171,Sunny,9,0,42,32,0.7799999999999998,69.48000000000002,False,False,False,1.0,1.0,1.0,32,0,32.4,5,0.15,2.88,2.1
172,Cloudy,8,0,32,17,-0.24,69.24000000000002,False,False,False,0.5,1.0,0.5,17,50,34.8,5,0.15,1.36,1.6
173,Sunny,11,1,52,34,0.9900000000000002,70.23000000000002,False,False,False,1.0,1.3934693402873666,1.3934693402873666,34,0,24.793388429752067,5,0.15,3.74,2.75
174,Sunny,11,3,44,0,-2.6500000000000004,67.58000000000001,False,True,False,0.1,1.77686983985157,0.17768698398515703,0,0,24.793388429752067,5,0.15,0.0,2.6500000000000004
175,Sunny,7,2,48,48,0.6600000000000001,68.24000000000001,False,False,False,1.0,1.6321205588285577,1.6321205588285577,60,0,37.2,5,0.15,3.36,2.6999999999999997
176,Sunny,8,2,44,44,1.02,69.26,False,False,False,1.0,1.6321205588285577,1.6321205588285577,56,0,34.8,5,0.15,3.52,2.5
177,Hot,9,4,128,120,3.8000000000000007,73.06,False,False,False,2.0,1.8646647167633872,3.7293294335267744,120,0,32.4,5,0.15,10.8,7.0
178,Sunny,8,3,57,57,1.2599999999999998,74.32000000000001,False,False,True,1.0,1.77686983985157,1.77686983985157,61,0,34.8,5,0.15,4.56,3.3
179,Sunny,9,0,54,32,0.17999999999999972,74.5,False,False,False,1.0,1.0,1.0,32,0,32.4,5,0.15,2.88,2.7
180,Sunny,11,1,47,34,1.2400000000000002,75.74,False,False,False,1.0,1.3934693402873666,1.3934693402873666,34,0,24.793388429752067,5,0.15,3.74,2.5
181,Cloudy,9,2,78,15,-2.85,72.89,False,False,False,0.30000000000000004,1.6321205588285577,0.4896361676485674,15,70,32.4,5,0.15,1.35,4.2
182,Sunny,7,1,56,51,0.6200000000000001,73.51,False,False,False,1.0,1.3934693402873666,1.3934693402873666,51,0,37.2,5,0.15,3.57,2.9499999999999997
183,Sunny,11,1,56,34,0.7900000000000005,74.30000000000001,False,False,False,1.0,1.3934693402873666,1.3934693402873666,34,0,24.793388429752067,5,0.15,3.74,2.9499999999999997
184,Hot,9,1,103,90,2.799999999999999,77.10000000000001,False,False,False,2.0,1.3934693402873666,2.786938680574733,90,0,32.4,5,0.15,8.1,5.300000000000001
185,Sunny,7,3,50,50,0.5499999999999998,77.65,False,False,False,1.0,1.77686983985157,1.77686983985157,66,0,37.2,5,0.15,3.5,2.95
186,Cloudy,9,2,46,0,-2.5999999999999996,75.05000000000001,True,False,False,0.7,1.6321205588285577,1.1424843911799902,0,30,32.4,5,0.15,0.0,2.5999999999999996
187,Sunny,9,1,59,59,2.2099999999999995,77.26,False,True,True,0.1,1.3934693402873666,0.13934693402873666,59,0,32.4,5,0.15,5.31,3.1
188,Sunny,9,4,51,51,1.44,78.7,False,False,False,1.0,1.8646647167633872,1.8646647167633872,60,0,32.4,5,0.15,4.59,3.15
189,Sunny,10,1,44,0,-2.35,76.35000000000001,False,True,False,0.1,1.3934693402873666,0.13934693402873666,0,0,30.0,5,0.15,0.0,2.35
190,Sunny,7,5,55,55,0.3500000000000001,76.7,False,False,False,1.0,1.9179150013761013,1.9179150013761013,71,0,37.2,5,0.15,3.85,3.5
191,Sunny,6,3,50,50,0.04999999999999982,76.75,False,False,False,1.0,1.77686983985157,1.77686983985157,70,0,39.6,5,0.15,3.0,2.95
192,Sunny,9,0,45,32,0.6299999999999999,77.38,False,False,False,1.0,1.0,1.0,32,0,32.4,5,0.15,2.88,2.25
193,Sunny,9,2,49,0,-2.75,74.63,False,True,False,0.1,1.6321205588285577,0.16321205588285578,0,0,32.4,5,0.15,0.0,2.75
194,Sunny,10,0,56,30,0.20000000000000018,74.83,False,False,False,1.0,1.0,1.0,30,0,30.0,5,0.15,3.0,2.8
195,Cloudy,8,2,54,39,0.1200000000000001,74.95,False,False,False,0.7,1.6321205588285577,1.1424843911799902,39,30,34.8,5,0.15,3.12,3.0
196,Sunny,9,1,56,45,1.1,76.05,False,False,False,1.0,1.3934693402873666,1.3934693402873666,45,0,32.4,5,0.15,4.05,2.9499999999999997
197,Hot,9,3,101,101,3.59,79.64,False,False,False,2.0,1.77686983985157,3.55373967970314,115,0,32.4,5,0.15,9.09,5.5
198,Sunny,9,3,50,50,1.5499999999999998,81.19,False,False,False,1.0,1.77686983985157,1.77686983985157,57,0,32.4,5,0.15,4.5,2.95
199,Sunny,10,0,51,30,0.4500000000000002,81.64,False,False,False,1.0,1.0,1.0,30,0,30.0,5,0.15,3.0,2.55
200,Sunny,10,5,55,55,2.0,83.64,False,False,False,1.0,1.9179150013761013,1.9179150013761013,57,0,30.0,5,0.15,5.5,3.5
201,Hot,14,3,121,54,1.0599999999999996,84.7,False,False,False,2.0,1.77686983985157,3.55373967970314,54,0,15.306122448979592,5,0.15,7.56,6.5
202,Sunny,9,2,40,0,-2.3,82.4,False,True,False,0.1,1.6321205588285577,0.16321205588285578,0,0,32.4,5,0.15,0.0,2.3
203,Sunny,9,0,48,32,0.48,82.88000000000001,False,False,False,1.0,1.0,1.0,32,0,32.4,5,0.15,2.88,2.4
204,Sunny,11,4,48,46,2.0599999999999996,84.94000000000001,False,False,False,1.0,1.8646647167633872,1.8646647167633872,46,0,24.793388429752067,5,0.15,5.06,3.0
205,Hot,6,4,68,68,0.08000000000000007,85.02000000000001,False,False,False,2.0,1.8646647167633872,3.7293294335267744,147,0,39.6,5,0.15,4.08,4.0
206,Sunny,6,1,49,49,0.33999999999999986,85.36000000000001,False,False,False,1.0,1.3934693402873666,1.3934693402873666,55,0,39.6,5,0.15,2.94,2.6
207,Hot,9,3,121,115,3.8499999999999996,89.21000000000001,False,False,False,2.0,1.77686983985157,3.55373967970314,115,0,32.4,5,0.15,10.35,6.5
208,Sunny,10,4,41,41,1.4499999999999997,90.66000000000001,False,False,False,1.0,1.8646647167633872,1.8646647167633872,55,0,30.0,5,0.15,4.1,2.65
209,Sunny,11,4,43,0,-2.75,87.91000000000001,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,24.793388429752067,5,0.15,0.0,2.75
210,Sunny,10,2,45,45,1.9500000000000002,89.86000000000001,False,False,False,1.0,1.6321205588285577,1.6321205588285577,48,0,30.0,5,0.15,4.5,2.55
211,Hot,9,5,122,122,4.130000000000001,93.99000000000001,False,False,False,2.0,1.9179150013761013,3.8358300027522025,124,0,32.4,5,0.15,10.98,6.85
212,Sunny,6,1,44,44,0.29000000000000004,94.28000000000002,False,False,False,1.0,1.3934693402873666,1.3934693402873666,55,0,39.6,5,0.15,2.64,2.35
213,Sunny,8,4,43,43,0.69,94.97000000000001,False,False,False,1.0,1.8646647167633872,1.8646647167633872,64,0,34.8,5,0.15,3.44,2.75
214,Sunny,8,2,57,56,1.3300000000000005,96.30000000000001,False,False,False,1.0,1.6321205588285577,1.6321205588285577,56,0,34.8,5,0.15,4.48,3.15
215,Sunny,6,5,49,49,-0.26000000000000023,96.04,False,False,False,1.0,1.9179150013761013,1.9179150013761013,75,0,39.6,5,0.15,2.94,3.2
216,Sunny,8,3,53,0,-3.0999999999999996,92.94000000000001,False,True,False,0.1,1.77686983985157,0.17768698398515703,0,0,34.8,5,0.15,0.0,3.0999999999999996
217,Sunny,11,0,45,24,0.3900000000000001,93.33000000000001,False,False,False,1.0,1.0,1.0,24,0,24.793388429752067,5,0.15,2.64,2.25
218,Sunny,11,0,55,0,-2.75,90.58000000000001,False,True,False,0.1,1.0,0.1,0,0,24.793388429752067,5,0.15,0.0,2.75
219,Sunny,11,3,52,44,1.79,92.37000000000002,False,False,False,1.0,1.77686983985157,1.77686983985157,44,0,24.793388429752067,5,0.15,4.84,3.05
220,Cloudy,9,0,7,7,0.28,92.65000000000002,False,False,False,0.6,1.0,0.6,19,40,32.4,5,0.15,0.63,0.35
221,Cloudy,7,3,31,31,0.16999999999999993,92.82000000000002,False,False,False,0.6,1.77686983985157,1.066121903910942,39,40,37.2,5,0.15,2.17,2.0
222,Sunny,7,2,57,0,-3.15,89.67000000000002,False,True,False,0.1,1.6321205588285577,0.16321205588285578,0,0,37.2,5,0.15,0.0,3.15
223,Sunny,11,5,42,42,1.77,91.44000000000001,False,False,False,1.0,1.9179150013761013,1.9179150013761013,47,0,24.793388429752067,5,0.15,4.62,2.85
224,Cloudy,6,2,24,0,-1.5,89.94000000000001,True,False,False,0.6,1.6321205588285577,0.9792723352971345,0,40,39.6,5,0.15,0.0,1.5
225,Hot,13,1,47,47,3.6100000000000003,93.55000000000001,False,False,False,2.0,1.3934693402873666,2.786938680574733,49,0,17.75147928994083,5,0.15,6.11,2.5
226,Sunny,7,3,48,48,0.5100000000000002,94.06000000000002,False,False,False,1.0,1.77686983985157,1.77686983985157,66,0,37.2,5,0.15,3.36,2.8499999999999996
227,Hot,10,7,90,90,3.45,97.51000000000002,False,False,False,2.0,1.9698026165776814,3.939605233155363,118,0,30.0,5,0.15,9.0,5.55
228,Sunny,6,5,59,59,-0.16000000000000014,97.35000000000002,False,False,False,1.0,1.9179150013761013,1.9179150013761013,75,0,39.6,5,0.15,3.54,3.7
229,Cloudy,7,0,32,14,-0.6200000000000001,96.73000000000002,False,False,False,0.4,1.0,0.4,14,60,37.2,5,0.15,0.98,1.6
230,Hot,9,7,78,78,2.0699999999999994,98.80000000000001,False,False,False,2.0,1.9698026165776814,3.939605233155363,127,0,32.4,5,0.15,7.02,4.95
231,Sunny,11,0,46,24,0.3400000000000003,99.14000000000001,False,False,False,1.0,1.0,1.0,24,0,24.793388429752067,5,0.15,2.64,2.3
232,Sunny,11,4,56,0,-3.4,95.74000000000001,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,24.793388429752067,5,0.15,0.0,3.4
233,Sunny,10,2,52,48,1.9,97.64000000000001,False,False,False,1.0,1.6321205588285577,1.6321205588285577,48,0,30.0,5,0.15,4.8,2.9
234,Cloudy,8,3,38,18,-0.9099999999999997,96.73000000000002,False,False,False,0.30000000000000004,1.77686983985157,0.5330609519554711,18,70,34.8,5,0.15,1.44,2.3499999999999996
235,Sunny,9,0,52,32,0.2799999999999998,97.01000000000002,False,False,False,1.0,1.0,1.0,32,0,32.4,5,0.15,2.88,2.6
236,Hot,7,0,111,74,-0.3700000000000001,96.64000000000001,False,False,False,2.0,1.0,2.0,74,0,37.2,5,0.15,5.18,5.55
237,Sunny,9,4,54,54,1.56,98.20000000000002,False,False,False,1.0,1.8646647167633872,1.8646647167633872,60,0,32.4,5,0.15,4.86,3.3000000000000003
238,Sunny,7,5,42,42,0.08999999999999986,98.29000000000002,False,False,True,1.0,1.9179150013761013,1.9179150013761013,71,0,37.2,5,0.15,2.94,2.85
239,Sunny,9,4,43,0,-2.75,95.54000000000002,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,32.4,5,0.15,0.0,2.75
240,Sunny,8,3,47,47,0.96,96.50000000000001,False,False,True,1.0,1.77686983985157,1.77686983985157,61,0,34.8,5,0.15,3.76,2.8
241,Cloudy,8,1,6,0,-0.44999999999999996,96.05000000000001,True,False,False,0.5,1.3934693402873666,0.6967346701436833,0,50,34.8,5,0.15,0.0,0.44999999999999996
242,Sunny,10,5,53,53,1.9,97.95000000000002,False,False,False,1.0,1.9179150013761013,1.9179150013761013,57,0,30.0,5,0.15,5.3,3.4
243,Cloudy,8,3,64,18,-2.2100000000000004,95.74000000000002,False,False,False,0.30000000000000004,1.77686983985157,0.5330609519554711,18,70,34.8,5,0.15,1.44,3.6500000000000004
244,Sunny,7,3,51,51,0.5699999999999998,96.31000000000002,False,False,False,1.0,1.77686983985157,1.77686983985157,66,0,37.2,5,0.15,3.57,3.0
245,Cloudy,8,3,74,24,-2.2300000000000004,94.08000000000001,False,False,False,0.4,1.77686983985157,0.7107479359406281,24,60,34.8,5,0.15,1.92,4.15
246,Sunny,7,2,53,53,0.7600000000000002,94.84000000000002,False,False,False,1.0,1.6321205588285577,1.6321205588285577,60,0,37.2,5,0.15,3.71,2.9499999999999997
247,Sunny,11,1,51,34,1.0400000000000005,95.88000000000002,False,False,False,1.0,1.3934693402873666,1.3934693402873666,34,0,24.793388429752067,5,0.15,3.74,2.6999999999999997
248,Cloudy,7,2,69,36,-1.23,94.65000000000002,False,False,False,0.6,1.6321205588285577,0.9792723352971345,36,40,37.2,5,0.15,2.52,3.75
249,Cloudy,7,1,21,21,0.27,94.92000000000002,False,False,False,0.6,1.3934693402873666,0.83608160417242,31,40,37.2,5,0.15,1.47,1.2
250,Sunny,9,5,43,43,0.9700000000000002,95.89000000000001,False,False,False,1.0,1.9179150013761013,1.9179150013761013,62,0,32.4,5,0.15,3.87,2.9
251,Hot,14,6,65,59,4.109999999999999,100.00000000000001,False,False,False,2.0,1.950212931632136,3.900425863264272,59,0,15.306122448979592,5,0.15,8.26,4.15
252,Hot,14,7,116,60,1.5500000000000007,101.55000000000001,False,False,False,2.0,1.9698026165776814,3.939605233155363,60,0,15.306122448979592,5,0.15,8.4,6.85
253,Hot,6,7,112,112,0.07000000000000028,101.62,False,False,False,2.0,1.9698026165776814,3.939605233155363,156,0,39.6,5,0.15,6.72,6.6499999999999995
254,Sunny,6,2,46,0,-2.5999999999999996,99.02000000000001,False,True,False,0.1,1.6321205588285577,0.16321205588285578,0,0,39.6,5,0.15,0.0,2.5999999999999996
255,Sunny,10,5,59,57,2.0,101.02000000000001,False,False,False,1.0,1.9179150013761013,1.9179150013761013,57,0,30.0,5,0.15,5.7,3.7
256,Cloudy,9,1,22,22,0.73,101.75000000000001,False,False,False,0.6,1.3934693402873666,0.83608160417242,27,40,32.4,5,0.15,1.98,1.25
257,Sunny,8,2,54,0,-3.0,98.75000000000001,False,True,False,0.1,1.6321205588285577,0.16321205588285578,0,0,34.8,5,0.15,0.0,3.0
258,Hot,11,5,112,95,4.1,102.85000000000001,False,False,False,2.0,1.9179150013761013,3.8358300027522025,95,0,24.793388429752067,5,0.15,10.45,6.35
259,Sunny,9,0,55,32,0.1299999999999999,102.98,False,False,False,1.0,1.0,1.0,32,0,32.4,5,0.15,2.88,2.75
260,Sunny,6,4,51,0,-3.15,99.83,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,39.6,5,0.15,0.0,3.15
261,Cloudy,7,0,17,14,0.13,99.96,False,False,False,0.4,1.0,0.4,14,60,37.2,5,0.15,0.98,0.85
262,Sunny,10,2,49,48,2.05,102.00999999999999,False,False,False,1.0,1.6321205588285577,1.6321205588285577,48,0,30.0,5,0.15,4.8,2.75
263,Sunny,11,4,58,0,-3.5,98.50999999999999,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,24.793388429752067,5,0.15,0.0,3.5
264,Hot,9,4,107,107,3.6800000000000015,102.19,False,False,False,2.0,1.8646647167633872,3.7293294335267744,120,0,32.4,5,0.15,9.63,5.949999999999999
265,Sunny,10,5,59,57,2.0,104.19,False,False,True,1.0,1.9179150013761013,1.9179150013761013,57,0,30.0,5,0.15,5.7,3.7
266,Sunny,9,5,50,50,1.25,105.44,False,False,False,1.0,1.9179150013761013,1.9179150013761013,62,0,32.4,5,0.15,4.5,3.25
267,Sunny,11,5,58,47,1.52,106.96,False,False,False,1.0,1.9179150013761013,1.9179150013761013,47,0,24.793388429752067,5,0.15,5.17,3.65
268,Sunny,10,2,51,48,1.9500000000000002,108.91,False,False,False,1.0,1.6321205588285577,1.6321205588285577,48,0,30.0,5,0.15,4.8,2.8499999999999996
269,Cloudy,6,2,21,0,-1.35,107.56,True,False,False,0.6,1.6321205588285577,0.9792723352971345,0,40,39.6,5,0.15,0.0,1.35
270,Cloudy,7,1,24,0,-1.3499999999999999,106.21000000000001,True,False,False,0.5,1.3934693402873666,0.6967346701436833,0,50,37.2,5,0.15,0.0,1.3499999999999999
271,Sunny,11,5,50,0,-3.25,102.96000000000001,False,True,False,0.1,1.9179150013761013,0.19179150013761015,0,0,24.793388429752067,5,0.15,0.0,3.25
272,Cloudy,9,2,33,31,0.8400000000000001,103.80000000000001,False,False,False,0.6,1.6321205588285577,0.9792723352971345,31,40,32.4,5,0.15,2.79,1.95
273,Sunny,6,0,43,39,0.18999999999999995,103.99000000000001,False,False,False,1.0,1.0,1.0,39,0,39.6,5,0.15,2.34,2.15
274,Hot,12,6,65,65,3.6499999999999995,107.64000000000001,False,False,False,2.0,1.950212931632136,3.900425863264272,81,0,20.833333333333332,5,0.15,7.8,4.15
275,Sunny,8,3,41,41,0.7799999999999998,108.42000000000002,False,False,False,1.0,1.77686983985157,1.77686983985157,61,0,34.8,5,0.15,3.28,2.5
276,Sunny,10,4,58,55,2.0,110.42000000000002,False,False,False,1.0,1.8646647167633872,1.8646647167633872,55,0,30.0,5,0.15,5.5,3.5
277,Cloudy,7,1,39,25,-0.3500000000000001,110.07000000000002,False,False,False,0.5,1.3934693402873666,0.6967346701436833,25,50,37.2,5,0.15,1.75,2.1
278,Sunny,8,1,44,44,1.17,111.24000000000002,False,False,True,1.0,1.3934693402873666,1.3934693402873666,48,0,34.8,5,0.15,3.52,2.35
279,Cloudy,6,1,32,16,-0.79,110.45000000000002,False,False,False,0.30000000000000004,1.3934693402873666,0.41804080208621003,16,70,39.6,5,0.15,0.96,1.75
280,Sunny,9,2,53,52,1.73,112.18000000000002,False,False,False,1.0,1.6321205588285577,1.6321205588285577,52,0,32.4,5,0.15,4.68,2.9499999999999997
281,Cloudy,7,2,75,18,-2.79,109.39000000000001,False,False,False,0.30000000000000004,1.6321205588285577,0.4896361676485674,18,70,37.2,5,0.15,1.26,4.05
282,Hot,9,4,120,120,4.200000000000001,113.59000000000002,False,False,False,2.0,1.8646647167633872,3.7293294335267744,120,0,32.4,5,0.15,10.8,6.6
283,Hot,13,0,116,35,-1.25,112.34000000000002,False,False,False,2.0,1.0,2.0,35,0,17.75147928994083,5,0.15,4.55,5.8
284,Sunny,8,4,46,46,0.7800000000000002,113.12000000000002,False,False,False,1.0,1.8646647167633872,1.8646647167633872,64,0,34.8,5,0.15,3.68,2.9
285,Cloudy,7,0,34,0,-1.7,111.42000000000002,True,False,False,0.7,1.0,0.7,0,30,37.2,5,0.15,0.0,1.7
286,Sunny,8,0,48,34,0.3200000000000003,111.74000000000001,False,False,False,1.0,1.0,1.0,34,0,34.8,5,0.15,2.72,2.4
287,Sunny,6,0,58,39,-0.56,111.18,False,False,True,1.0,1.0,1.0,39,0,39.6,5,0.15,2.34,2.9
288,Hot,6,7,135,135,0.2999999999999998,111.48,False,False,False,2.0,1.9698026165776814,3.939605233155363,156,0,39.6,5,0.15,8.1,7.8
289,Cloudy,9,2,26,26,0.7399999999999998,112.22,False,False,False,0.5,1.6321205588285577,0.8160602794142788,26,50,32.4,5,0.15,2.34,1.6
290,Sunny,10,5,40,40,1.25,113.47,False,False,False,1.0,1.9179150013761013,1.9179150013761013,57,0,30.0,5,0.15,4.0,2.75
291,Hot,10,6,111,111,4.65,118.12,False,False,False,2.0,1.950212931632136,3.900425863264272,117,0,30.0,5,0.15,11.1,6.449999999999999
292,Sunny,9,5,52,52,1.3299999999999996,119.45,False,False,False,1.0,1.9179150013761013,1.9179150013761013,62,0,32.4,5,0.15,4.68,3.35
293,Hot,12,7,90,82,4.29,123.74000000000001,False,False,False,2.0,1.9698026165776814,3.939605233155363,82,0,20.833333333333332,5,0.15,9.84,5.55
294,Cloudy,7,0,33,22,-0.10999999999999988,123.63000000000001,False,False,False,0.6,1.0,0.6,22,40,37.2,5,0.15,1.54,1.65
295,Sunny,11,4,55,0,-3.35,120.28000000000002,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,24.793388429752067,5,0.15,0.0,3.35
296,Sunny,8,5,56,0,-3.55,116.73000000000002,False,True,False,0.1,1.9179150013761013,0.19179150013761015,0,0,34.8,5,0.15,0.0,3.55
297,Sunny,7,2,40,40,0.5,117.23000000000002,False,False,False,1.0,1.6321205588285577,1.6321205588285577,60,0,37.2,5,0.15,2.8,2.3
298,Sunny,11,2,54,40,1.4000000000000004,118.63000000000002,False,False,True,1.0,1.6321205588285577,1.6321205588285577,40,0,24.793388429752067,5,0.15,4.4,3.0
299,Sunny,10,1,46,41,1.65,120.28000000000003,False,False,False,1.0,1.3934693402873666,1.3934693402873666,41,0,30.0,5,0.15,4.1,2.4499999999999997
300,Cloudy,8,0,10,10,0.30000000000000004,120.58000000000003,False,False,False,0.4,1.0,0.4,13,60,34.8,5,0.15,0.8,0.5
301,Sunny,7,5,43,0,-2.9,117.68000000000002,False,True,False,0.1,1.9179150013761013,0.19179150013761015,0,0,37.2,5,0.15,0.0,2.9
302,Hot,10,5,96,96,4.05,121.73000000000002,False,False,False,2.0,1.9179150013761013,3.8358300027522025,115,0,30.0,5,0.15,9.6,5.55
303,Sunny,8,1,56,48,0.8900000000000001,122.62000000000002,False,False,True,1.0,1.3934693402873666,1.3934693402873666,48,0,34.8,5,0.15,3.84,2.9499999999999997
304,Sunny,7,1,48,48,0.81,123.43000000000002,False,False,False,1.0,1.3934693402873666,1.3934693402873666,51,0,37.2,5,0.15,3.36,2.55
305,Hot,14,6,65,59,4.109999999999999,127.54000000000002,False,False,False,2.0,1.950212931632136,3.900425863264272,59,0,15.306122448979592,5,0.15,8.26,4.15
306,Cloudy,8,3,26,0,-1.75,125.79000000000002,True,False,False,0.6,1.77686983985157,1.066121903910942,0,40,34.8,5,0.15,0.0,1.75
307,Sunny,7,4,45,45,0.2999999999999998,126.09000000000002,False,False,True,1.0,1.8646647167633872,1.8646647167633872,69,0,37.2,5,0.15,3.15,2.85
308,Sunny,8,1,53,0,-2.8,123.29000000000002,False,True,False,0.1,1.3934693402873666,0.13934693402873666,0,0,34.8,5,0.15,0.0,2.8
309,Cloudy,7,1,18,18,0.20999999999999996,123.50000000000001,False,False,False,0.5,1.3934693402873666,0.6967346701436833,25,50,37.2,5,0.15,1.26,1.05
310,Hot,10,0,76,60,2.2,125.70000000000002,False,False,False,2.0,1.0,2.0,60,0,30.0,5,0.15,6.0,3.8
311,Sunny,11,5,58,0,-3.65,122.05000000000001,False,True,False,0.1,1.9179150013761013,0.19179150013761015,0,0,24.793388429752067,5,0.15,0.0,3.65
312,Hot,11,4,100,92,4.52,126.57000000000001,False,False,False,2.0,1.8646647167633872,3.7293294335267744,92,0,24.793388429752067,5,0.15,10.12,5.6
313,Sunny,7,0,57,37,-0.26000000000000023,126.31,False,False,False,1.0,1.0,1.0,37,0,37.2,5,0.15,2.59,2.85
314,Sunny,7,4,59,59,0.5799999999999996,126.89,False,False,False,1.0,1.8646647167633872,1.8646647167633872,69,0,37.2,5,0.15,4.13,3.5500000000000003
315,Sunny,9,2,49,49,1.6600000000000001,128.55,False,False,True,1.0,1.6321205588285577,1.6321205588285577,52,0,32.4,5,0.15,4.41,2.75
316,Sunny,9,4,53,53,1.5199999999999996,130.07000000000002,False,False,False,1.0,1.8646647167633872,1.8646647167633872,60,0,32.4,5,0.15,4.77,3.25
317,Hot,9,7,145,127,3.129999999999999,133.20000000000002,False,False,False,2.0,1.9698026165776814,3.939605233155363,127,0,32.4,5,0.15,11.43,8.3
318,Cloudy,7,2,25,0,-1.55,131.65,True,False,False,0.5,1.6321205588285577,0.8160602794142788,0,50,37.2,5,0.15,0.0,1.55
319,Sunny,8,5,45,45,0.6000000000000001,132.25,False,False,False,1.0,1.9179150013761013,1.9179150013761013,66,0,34.8,5,0.15,3.6,3.0
320,Cloudy,7,2,51,30,-0.7499999999999996,131.5,False,False,False,0.5,1.6321205588285577,0.8160602794142788,30,50,37.2,5,0.15,2.1,2.8499999999999996
321,Sunny,9,0,45,0,-2.25,129.25,False,True,False,0.1,1.0,0.1,0,0,32.4,5,0.15,0.0,2.25
322,Sunny,11,0,40,24,0.6400000000000001,129.89,False,False,False,1.0,1.0,1.0,24,0,24.793388429752067,5,0.15,2.64,2.0
323,Hot,13,3,144,63,0.5399999999999991,130.42999999999998,False,False,False,2.0,1.77686983985157,3.55373967970314,63,0,17.75147928994083,5,0.15,8.19,7.65
324,Sunny,6,4,46,46,-0.14000000000000012,130.29,False,False,False,1.0,1.8646647167633872,1.8646647167633872,73,0,39.6,5,0.15,2.76,2.9
325,Sunny,10,1,42,41,1.8499999999999996,132.14,False,False,True,1.0,1.3934693402873666,1.3934693402873666,41,0,30.0,5,0.15,4.1,2.25
326,Cloudy,8,3,42,18,-1.1099999999999999,131.02999999999997,False,False,False,0.30000000000000004,1.77686983985157,0.5330609519554711,18,70,34.8,5,0.15,1.44,2.55
